,0,1
123,-213579.27748409216,-23795.520088717414
124,-197917.6951769592,-28277.018042166663
125,-188908.01696409046,-28487.36034254327
126,-204598.97653748022,-28434.517553919894
127,-117017.1057047115,-27876.07155647451
128,-220546.1429180582,-12579.14398437466
129,-80894.03103798108,-26981.92545096986
130,-221900.88125258742,-24851.111436202817
131,-221900.87271149692,-24851.785329971037
132,-220151.34118901397,-30117.51447741906
133,-82514.19050497941,-26979.281254144324
134,-221901.2506494055,-24821.965952632625
135,-221901.05254578547,-24837.596368278297
136,-116455.97813740636,-27823.641410086886
137,-221900.48222667797,-24882.594661059953
138,-221893.98734126138,-25395.042431706977
139,-221901.08261470578,-24835.2239243887
140,-128428.29871891873,-27978.816171025584
141,-221900.1882392224,-24905.79033069364
142,-221133.0474787589,-7980.330790827097
143,-160169.0726346771,-28840.005176089206
144,-145850.9182319212,-28514.526686921607
145,-61141.84654948464,-26889.448286148694
146,-93128.44118871685,-27372.36011559431
147,-79469.15014770362,-27148.30401353072
148,-83539.6968933458,-26699.058287768577
149,-144590.64868837292,-28519.2115577919
150,-123127.7559948239,-27953.778893495022
151,-217497.08872069424,-29522.645690304733
152,-198369.21516029068,-29427.483126618175
153,-101550.93156727556,-27547.558553895495
154,-135679.5819398091,-28302.550227299987
155,-126162.5319527803,-27476.31356017617
156,-70658.06340138862,-26680.467764334593
157,-115511.73012314568,-27703.239840002887
158,-132698.21248978222,-28215.913494948065
159,-139852.5455392985,-28231.462192416413
160,-182517.62056112319,-24374.747436893987
161,-73905.28411188595,-27044.726483069153
162,-123685.34657802446,-27617.024860340898
163,-221937.54335284224,-24852.727720953673
164,-221937.54335284224,-24852.727720953673
165,-221701.03922427422,-30014.303706120303
166,-215192.75287056278,-29738.8952646006
167,-219158.6050964738,-30247.240302205235
168,-119112.93446690102,-28071.413652313215
169,-221937.82039599214,-24830.86896046092
170,-221942.15332814015,-21922.109833237857
171,-221941.53025842126,-24886.200901909055
172,-221757.1672571876,-30013.781690666652
173,-213003.67319444337,-29231.455592226554
174,-212115.14478655014,-28958.34588869553
175,-132645.56495585843,-28312.014797563614
176,-220698.13341837376,-10715.391024635843
177,-221943.302997301,-24921.456755989784
178,-221944.45840511084,-24830.294846398156
179,-122265.47536517332,-27862.65683656453
180,-221944.15490855539,-24854.24078593758
181,-221220.2490685091,-28870.345814429427
182,-150330.29790179184,-28392.8133645967
183,-221793.1767131461,-30018.99344833035
184,-202070.09518081977,-29698.154365891576
185,-221944.19809373433,-24850.833466593533
186,-212334.88906536152,-29619.249145830247
187,-221793.17697618177,-30018.98852316899
188,-123000.86159321661,-26322.15246770241
189,-221759.43725998988,-30011.43922529681
190,-198939.44868621626,-26066.06253288793
191,-206451.12692183937,-28435.59389419237
192,-73277.02989174555,-27101.427114245438
193,-122352.76105460359,-27971.872161283623
194,-136935.6228470452,-28268.125278336294
195,-220573.23130658106,-14866.051702485902
196,-154878.0727270731,-28589.643366214692
197,-221806.00283860174,-30027.92436273282
198,-89170.36039673371,-27164.813351413937
199,-220643.79974325933,-16122.13984249337
200,-221956.9940663803,-24862.14842707998
201,-221958.15743215365,-24879.742895464602
202,-221956.59073064485,-24893.971698080255
203,-221960.01465642996,-22054.959851170133
204,-221958.48941302218,-24853.549537867573
205,-144244.3508500524,-28396.26850542118
206,-221958.2562430729,-24871.946693973983
207,-221958.56316277507,-24847.730667475782
208,-157665.355709871,-28181.46945766865
209,-221773.70615689617,-30016.53619424674
210,-214720.6481661524,-29303.36119196103
211,-139578.0822083399,-28348.022788338563
212,-218028.45272967435,-29347.65347657695
213,-211500.18568878868,-27635.136497453917
214,-164836.5713292021,-24156.716163058765
215,-219437.1080129147,-29643.386852648953
216,-199813.98691016927,-28830.102226824074
217,-199416.67286900242,-26846.928966987707
218,-209221.04258016174,-28759.15383030589
219,-214738.4067188146,-29222.907945807772
220,-219389.72851223685,-30489.210647858054
221,-210817.95196327803,-29036.51762267535
222,-219206.03374053663,-29771.838771168612
223,-211428.17899830922,-26934.763910394784
224,-220275.26702045288,-30185.854750677296
225,-207675.70487966095,-28674.856284795947
226,-221398.96353690772,-30010.566529904117
227,-206234.31105288514,-28476.99959824099
228,-204669.55874180121,-29145.00959875788
229,-207425.32179928126,-28416.408030952163
230,-221143.0597319841,-30397.399326246774
231,-212076.59534752998,-29201.65450585857
232,-168879.51223480902,-28189.69196063667
233,-221582.85634495632,-29566.48187852399
234,-220319.55375574794,-29926.206294186213
235,-220228.07303561864,-30474.490049671607
236,-219018.56315834925,-30130.712190597438
237,-218475.78936327714,-29449.981427327242
238,-218041.57342356464,-29624.62707294024
239,-223762.87491984546,-31557.32697087291
240,-194405.45249261192,-26490.166009092816
241,-213314.85999454127,-29382.616613127233
242,-220258.1895831504,-29812.815617148248
243,-193461.54304027246,-26702.012430451694
244,-206929.90237100312,-28807.772925006822
245,-209364.72357939664,-28680.914255785705
246,-182146.1378978513,-25620.371352212725
247,-218023.00795208622,-29673.787123517108
248,-210484.22222205554,-28841.830141738134
249,-208936.42436320154,-28739.09866524583
250,-211463.1947482984,-28841.340815246844
251,-220281.04388086463,-28514.59443580286
252,-216983.80371381785,-28933.52084086216
253,-221083.06682554763,-29934.752074453074
254,-210952.0687903754,-28941.881138876808
255,-215206.9405460715,-29308.863322560734
256,-221419.95933232276,-30775.508640875054
257,-200715.57891256758,-27404.958118592796
258,-207892.0704549907,-27797.40349026084
259,-212810.092957028,-28946.67680845235
260,-202324.67103953153,-27863.57076008685
261,-219192.84160760322,-29778.87531383608
262,-214519.93096198695,-29511.113453832295
263,-221459.5544753818,-30429.472074058693
264,-217500.755249303,-29489.798320498026
265,-220141.78961791808,-30650.652765237897
266,-221493.47848552355,-29662.39535612478
267,-221415.8226660951,-30815.305089463945
268,-220352.53041029355,-29662.729761780563
269,-208667.25771669272,-28841.28456416594
270,-185340.26659256034,-27783.273172546087
271,-201730.53101435077,-27817.713043879332
272,-214377.87114149847,-29171.929565494822
273,-205415.8540267258,-29061.824419910037
274,-210284.21027256068,-28937.31463831364
275,-208421.91146145388,-28626.03406520455
276,-220286.97695475348,-29880.570386904656
277,-214558.0902180569,-29891.360238023542
278,-214187.52374793045,-29147.802749602502
279,-217740.72279402713,-29803.76066129373
280,-208306.64134439285,-28301.287667697914
281,-213091.6504979871,-28952.687150149843
282,-208346.06501729778,-28210.54452232365
283,-216232.24405681196,-29781.802551345187
284,-215971.63448608475,-29251.57351385893
285,-219790.20906575545,-29769.740305511415
286,-190415.13788119337,-26638.800725081303
287,-209213.97638243224,-28917.582692526426
288,-217260.44745733525,-30068.52100892949
289,-213239.7795531421,-29384.871133985238
290,-209342.1797789227,-28752.076681739145
291,-214855.53478184534,-29405.856886060763
292,-192713.83994811572,-26322.607745587113
293,-211790.01051771952,-28958.04810967951
294,-205009.35953326308,-28242.435806095367
295,-208366.69533658252,-29421.921382563378
296,-221422.7683967958,-30810.157347693897
297,-212618.7232325373,-28736.46966513044
298,-221240.2011247578,-30037.36918742761
299,-200839.96529223776,-28763.879817397366
300,-205089.08617995057,-28374.20781488897
301,-217708.65980434103,-30148.020568600394
302,-214950.30034416766,-29568.061258911242
303,-218858.45606056298,-29963.046685999976
304,-218968.53267427004,-29615.393426951316
305,-213378.76850905735,-29280.7711087215
306,-214777.36464902092,-28887.68423695291
307,-198632.40948707724,-27641.465722741872
308,-162963.68584753672,-24962.535778056437
309,-215786.432675345,-29040.211693569738
310,-221599.58437080492,-29990.152070184893
311,-212765.43048794326,-29127.583547201204
312,-205852.98896560995,-28455.5296097788
313,-217695.66954451188,-29325.84564176499
314,-216899.28716169574,-29457.76129528997
315,-216194.5883441971,-29672.219840451984
316,-213578.29731284772,-29446.273979772
317,-205887.69837881078,-27238.859144456354
318,-201416.7995373433,-27747.06000502275
319,-197038.26195788692,-27385.06267814379
320,-219433.14680877005,-30436.44392626783
321,-219183.99487232292,-30278.259671372194
322,-210614.53189983344,-29092.963453532502
323,-213928.38158690982,-28894.667629344523
324,-221413.9010010795,-30893.130348280738
325,-200185.67481862035,-27859.336810621855
326,-221168.32940116213,-30293.157522210222
327,-220348.88269410297,-30699.6885710532
328,-219532.65921640376,-30302.971830693623
329,-178504.8441804166,-28195.23909756477
330,-181969.04396289212,-24384.64531696445
331,-220397.1352446343,-29749.272510006325
332,-220366.693353651,-29838.27799245889
333,-193230.60803261443,-28008.143405444927
334,-198897.90527336457,-28411.334273470828
335,-204724.25522247647,-26567.726184073348
336,-221317.82408304908,-30592.812392377207
337,-218994.62837571008,-30411.974320356876
338,-217984.2113990634,-30201.104619805596
339,-221520.68048146195,-27253.332036899017
340,-219407.59101556672,-29745.314215775506
341,-206205.7494352809,-28449.216720918364
342,-211663.17392340326,-28798.32162658606
343,-214893.5148157877,-29122.980694563586
344,-170422.96481550363,-26749.35742233936
345,-191228.42603474692,-28001.92161332746
346,-218250.28537163822,-29694.326445029143
347,-212466.1609666957,-28212.905207856667
348,-216755.14253919784,-29187.025934077887
349,-193996.64710543636,-26804.086352841936
350,-221307.5160574341,-30819.882629328513
351,-221376.32612758662,-30709.21641030379
352,-219257.8119225069,-28558.496580486928
353,-207734.4984446756,-28523.31102410863
354,-206253.84707524424,-28480.266386040108
355,-219156.1872955315,-30368.419886179043
356,-216487.8046787941,-29884.506364038454
357,-221383.43659098164,-30533.21970183137
358,-221604.65268714182,-21264.51877066488
359,-167121.12610098862,-27528.46494784424
360,-215789.979373625,-29698.844890740802
361,-198047.63695235067,-28674.42558905005
362,-214405.2901314437,-29181.321548768254
363,-205318.78819360497,-29176.13634181125
364,-200677.43693134026,-26991.748370338828
365,-176050.9592381567,-27300.1904670617
366,-220323.95063004247,-29438.582029692276
367,-205058.37718899685,-27863.530124494697
368,-206971.17527490688,-29557.202102939515
369,-209253.45066470938,-29203.77106050853
370,-218482.50042770343,-30243.674750873193
371,-214916.90557827512,-28851.76068401003
372,-217611.8484098992,-30028.46945844704
373,-183671.73356853874,-28370.710816802894
374,-213565.55884285035,-28785.38150857778
375,-204814.3858450761,-26631.33669786736
376,-210753.37048358348,-28444.445013386983
377,-198557.37834156703,-28622.63615948743
378,-221071.90627807015,-30695.758878951227
379,-214316.81400857295,-28149.7763558029
380,-221448.2269875255,-7484.234344931124
381,-215458.74683184788,-29668.580502930316
382,-188955.7883101555,-26470.25977004977
383,-209365.21881082168,-28458.143032084736
384,-216246.88870707186,-29515.827929877658
385,-220991.85154177103,-30754.176258182448
386,-214288.3916742623,-29426.316796529503
387,-204901.4809544257,-29114.038917772403
388,-216295.31565752957,-29693.320056963843
389,-215867.15057410614,-29329.030157863268
390,-162397.70057016518,-23159.38774404893
391,-159457.97323711176,-25222.01237085314
392,-220080.91864609544,-29890.997361649584
393,-220002.38401992293,-30573.619249933505
394,-221233.01534466937,-30719.461901769
395,-215223.2880951669,-29521.48567993857
396,-207279.34807441328,-24435.09910112583
397,-215792.38119686642,-29814.34166479724
398,-220315.86596628645,-30508.554367661858
399,-221540.30160654194,-30975.58702289881
400,-214356.9075755491,-29273.486768497885
401,-191410.57895048574,-25124.256858362798
402,-209394.86472594365,-28658.0216593782
403,-218726.4248648139,-29565.303591182455
404,-219319.9678170161,-30135.188079289797
405,-219176.29930704625,-30420.3545789753
406,-213685.2719073392,-28713.88700808205
407,-221234.72592175996,-30114.26421150041
408,-216233.20225692855,-29815.044514287863
409,-197946.10583707137,-27275.091341667452
410,-216952.07974212765,-29177.244422663487
411,-210116.32083114624,-28811.377713712704
412,-204087.22172203552,-28187.71530863366
413,-216656.29019579806,-29374.495346817162
414,-215156.97962634175,-29238.187930714317
415,-223707.79472355355,-30782.21462488889
416,-217074.11949494024,-27202.722922170073
417,-212711.43330080804,-29385.893909271806
418,-185448.0034618726,-28239.317852777243
419,-220089.72072737216,-30208.902845700424
420,-218022.8746541357,-29486.945590700856
421,-221362.13611236704,-30752.54223206816
422,-221674.27934487525,-30919.76620339014
423,-189851.73357203792,-26667.460252758563
424,-194187.87152852755,-28214.095775316408
425,-220184.99275497472,-29694.682464741967
426,-220957.6018235416,-30795.043302151564
427,-204085.78922877676,-28258.77071705467
428,-220214.76769446474,-30159.15414864495
429,-210145.8725025871,-29251.783749044982
430,-223705.04925537106,-31329.275614966646
431,-218270.74663442862,-29242.314953020923
432,-218809.50875971658,-30310.11411202215
433,-221209.3756183999,-30858.888303346383
434,-220212.73974583502,-29768.484060592444
435,-220349.77102995018,-28811.08639805993
436,-219278.64300136876,-29671.348127384714
437,-217030.07524316627,-27592.896242437135
438,-201476.70678366316,-28249.63288735057
439,-204544.5555783525,-25724.910223666524
440,-219065.14362258455,-29284.471960295195
441,-195651.95311384654,-28344.34560602457
442,-221182.54519008278,-24080.629315070768
443,-217415.66731715907,-30047.328968012644
444,-206349.41142179185,-25903.176599502483
445,-217363.75947353404,-29446.15147264634
446,-220626.66824778236,-18483.664929490147
447,-212144.91877161618,-29293.068420295334
448,-218054.03474221897,-29331.556741313183
449,-221406.23169623577,-30927.268716734987
450,-218191.44976496845,-29563.064679081926
451,-206622.50865793697,-27880.25916533518
452,-219812.81685698224,-29827.55462646352
453,-221562.19162795207,-28759.61143861176
454,-210186.48354212055,-28608.44635142531
455,-221627.36650841852,-26878.99646047373
456,-217616.74046207257,-29334.77118999954
457,-214863.52254867696,-28600.040489671806
458,-201230.98354670533,-27382.654759162066
459,-221253.42410598087,-29393.20925748227
460,-194330.7597418501,-26982.63848542977
461,-221286.2328187758,-29981.474067848692
462,-217690.05662574124,-29135.595614084144
463,-216372.58146750918,-29878.654473790866
464,-219453.30478860642,-30448.889018620986
465,-202220.5808802193,-28493.376609002116
466,-221171.9056148179,-30168.6355672754
467,-223713.07104210218,-31222.98897585775
468,-193436.68339458888,-26866.29908625264
469,-212174.51129099037,-25810.420483667916
470,-220217.59585506882,-29660.23166063148
471,-220448.0570064536,-30122.23067615732
472,-212119.38630396914,-28261.581738488396
473,-221374.49738582913,-30572.592168619776
474,-172437.07123786828,-25991.131595635874
475,-220132.90952177157,-30405.071363404924
476,-211604.47560293513,-27769.183858897533
477,-204303.72677108314,-28100.74047754963
478,-219676.5294084375,-29433.87294045952
479,-215052.97590490567,-29146.15503114689
480,-221682.34843815377,-22395.992140188286
481,-207548.76068394497,-27032.50790635068
482,-215700.8912099211,-28676.73362998158
483,-221067.94887036947,-30469.963819588385
484,-215727.9833427116,-29004.7686353172
485,-208549.40575963786,-28589.327882306265
486,-214774.77196938134,-28890.839840039833
487,-220272.4561658131,-29663.360061933286
488,-216026.2104312946,-29101.628366615638
489,-214884.1401453087,-28744.44098569066
490,-217307.3935463267,-29381.45045062212
491,-216454.74363878398,-28898.804980769128
492,-220973.96767669747,-29130.727776399202
493,-218718.9252494898,-29690.519652201132
494,-219566.73293365855,-29163.21200311427
495,-217587.75358758366,-29579.07954184427
496,-219853.49901565968,-30129.06101788354
497,-218699.06411887845,-28459.73697488435
498,-219200.77721700794,-29925.078722076316
499,-218714.7875905152,-29559.12081297045
500,-219102.78281416217,-29941.631435273917
501,-221409.9509234281,-27094.66743078021
502,-221532.45359410532,-20475.771381559352
503,-219541.71344432526,-29635.787728714422
504,-217181.92682186756,-29482.638950345394
505,-217273.3895997272,-30500.60971549155
506,-164045.13931610147,-28542.016150371877
507,-220963.769563468,-31091.143354594922
508,-221018.89794692097,-31091.444935994416
509,-210441.90333753836,-30078.627029425465
510,-221331.41666077334,-31181.734391622424
511,-219753.27108777364,-30012.41179278502
512,-159563.99878701856,-28411.767613016124
513,-220226.0773470792,-30943.13250713131
514,-220144.05193356334,-30033.999254164057
515,-220263.01727163827,-29947.966385913674
516,-172008.27678807493,-28908.290151249104
517,-198446.81002586236,-29724.368520216998
518,-219644.40436879024,-30843.562533216493
519,-195615.1871401567,-29293.83911413384
520,-221361.8318859563,-31185.268550810135
521,-220204.01744270028,-29996.4229281655
522,-223724.45582693533,-31603.388205661733
523,-216773.4951585797,-29067.497920153713
524,-191795.73282423298,-26333.103647109267
525,-221588.8055372026,-24871.068019779537
526,-197328.53353963964,-27242.156453949727
527,-221255.52730998944,-29982.00736187108
528,-220331.7212714345,-29108.42322378129
529,-219676.49533386686,-29536.128862151094
530,-210701.3825906234,-27894.61289297116
531,-209168.10294256956,-28273.96158615064
532,-208241.7372213191,-29466.94306686898
533,-219110.49098579178,-29735.493616538435
534,-221426.75124076632,-28827.449790347873
535,-210081.33226295235,-27716.334299544083
536,-210750.690763069,-29034.820467643305
537,-218894.2533852974,-26232.150450140904
538,-217855.8212316887,-30083.65646845355
539,-209717.06686185667,-27934.484700050933
540,-221432.06485919782,-30568.566520110282
541,-215779.79385254267,-27353.907942175643
542,-220273.8233772608,-27885.980325830315
543,-221295.25072775618,-30957.996295744968
544,-219838.31068337912,-29563.54391187535
545,-219439.6542065728,-30286.53484326176
546,-220353.22471071617,-28879.67337037804
547,-212349.0058104086,-29279.132584882653
548,-221423.66328250492,-30854.745024043565
549,-217428.11762688064,-29142.8483530103
550,-220394.1926832746,-23175.043352043896
551,-219844.9916791347,-30553.970720444566
552,-221411.2215199701,-30154.10985384703
553,-179220.4509738916,-28219.9865267198
554,-220679.55396982224,-29860.58246958225
555,-215448.20412643783,-29630.236891027133
556,-217726.67546500656,-30125.553136337054
557,-217631.6768303163,-28940.479108480158
558,-221360.41169290483,-30667.145702328104
559,-221546.72615293745,-29141.068856255933
560,-170193.37311739137,-27748.503634809065
561,-202167.00734173556,-27840.533379558146
562,-218268.36825501174,-28027.44717970215
563,-212761.2806872736,-29070.861876200728
564,-200873.58106730657,-28362.127743577606
565,-221414.52335441345,-30030.16710364218
566,-216804.55565828562,-29510.899903938054
567,-221431.22935897467,-30858.100709374452
568,-217850.24460096957,-29413.99382452083
569,-221250.629575234,-30650.191204081737
570,-214403.5802583135,-29099.131492148765
571,-218763.63984532392,-29692.24318023951
572,-215006.86994252467,-28833.489238957034
573,-213651.68578495158,-28925.23312707213
574,-216425.90536820097,-29912.19745011569
575,-212913.73566308417,-29185.221785629736
576,-209419.61614059634,-27369.656536404982
577,-217873.31009538146,-29035.33948514141
578,-216613.57390343398,-28859.995063182745
579,-221115.7547804108,-30790.358253952665
580,-219953.17830804462,-28515.414969756133
581,-200166.99028323233,-28474.306246873453
582,-221244.09404683663,-29813.012701570264
583,-190051.0271319833,-27371.193741857776
584,-221446.1252160205,-29980.615664458197
585,-218789.5162190661,-29233.593062233896
586,-216987.46842440532,-29734.998528113283
587,-201759.85018430202,-27957.070763911543
588,-220560.19368054555,-29998.560448998564
589,-209536.40833582246,-29553.01455256351
590,-220314.59291716162,-29782.987094382297
591,-214129.34942892264,-23783.655124088047
592,-218470.32322679975,-28590.024686443652
593,-220283.4585007408,-28059.82017355786
594,-215336.71740904744,-29656.5525810085
595,-221061.3110693276,-29432.795984602166
596,-217160.2868498725,-29563.92126158971
597,-215930.3011992006,-29711.83983084286
598,-205235.71932429448,-28973.753291017987
599,-220296.2702192731,-29910.82011990595
600,-220296.08455293308,-29854.19168200637
601,-219515.03271079954,-26366.639188311397
602,-219681.9424631424,-29848.83446901938
603,-188097.83908886998,-24058.85349966609
604,-220367.96442817038,-28854.592042130742
605,-220483.95688875846,-30684.802615293604
606,-211989.81338058674,-28309.3905096849
607,-192650.6300502312,-27750.127340408435
608,-206235.92844063306,-28238.742017062978
609,-191033.90111617773,-26555.907586564786
610,-216580.3905105564,-29169.33247494517
611,-164678.13925167947,-27081.037677929
612,-219301.15024488445,-29098.632010873414
613,-212051.63554056926,-29226.812327652344
614,-201957.44379692592,-28700.556488407936
615,-223749.69948331208,-31271.551625137185
616,-217887.41016589772,-30305.614231084826
617,-219251.83224163318,-29615.203507063412
618,-221444.41797351264,-30851.997052697887
619,-221137.08689239802,-29993.468586311537
620,-221104.50980848513,-30643.675883038293
621,-217744.99271423375,-30172.391640210684
622,-220277.5245566822,-30110.04926308698
623,-221276.50710720455,-30670.028879441532
624,-216582.34820992593,-29977.69324154141
625,-180904.63493009476,-25368.714004101854
626,-221239.59553014633,-30818.482615212637
627,-202925.64171054025,-28046.4065546502
628,-219857.4122457899,-29840.41143087504
629,-215490.94025471032,-29761.713783937423
630,-221055.06827533487,-30728.723901878828
631,-219437.4646983042,-30367.341137706986
632,-220287.8499233122,-29842.025355932503
633,-220324.4996124693,-29792.4137662445
634,-210073.8808317731,-28975.199217871377
635,-209388.20628749975,-28522.998204201915
636,-219232.1867417091,-30387.219777222243
637,-217178.3292654146,-28850.839718891806
638,-210275.17647549562,-28748.06018169024
639,-223751.3974800815,-31507.015920681162
640,-221460.8294876129,-29702.725417897884
641,-185385.3845413074,-27804.482615133806
642,-220163.34209052782,-30397.672846140293
643,-221107.89931361465,-30772.20360214352
644,-221128.9232483835,-30616.20132657984
645,-221194.25618849165,-19910.923206718533
646,-209914.87400272896,-27797.423089789554
647,-213757.4806673979,-29782.210543072433
648,-214424.0164569173,-29243.84640690243
649,-221112.58381156682,-30652.41677066686
650,-209499.45556002404,-28019.468656588517
651,-198498.1522175669,-27625.68638984071
652,-220091.13073723347,-30173.4096609737
653,-203259.11019886535,-28213.74977802437
654,-221108.59570202813,-30375.42761189277
655,-220029.30768376897,-30517.89521767939
656,-218461.05963858997,-29854.50509399145
657,-208923.6941245372,-27945.452867921613
658,-220509.32254829924,-29774.86259395408
659,-219133.41773714343,-29408.89670575295
660,-219179.81619003616,-29679.199573434435
661,-213444.17536119977,-28083.7046108322
662,-221294.71627971678,-30798.87695021293
663,-219273.3712534088,-29429.38090845013
664,-173432.87015766912,-24794.00722832555
665,-196763.52457801125,-27157.834970251446
666,-219978.4612923679,-29710.29830219791
667,-216148.06959657423,-29111.520362476647
668,-216611.4365433441,-29881.383055635382
669,-218571.7283939296,-27832.572840241384
670,-216292.35381192385,-29873.985485341604
671,-213035.50239762303,-29033.63525584725
672,-218244.6059589163,-30199.393566947063
673,-221095.84048980597,-30868.97395836401
674,-219297.20469067193,-29705.76118263491
675,-207707.48208718302,-28573.17306302044
676,-223772.36003338706,-30459.446248157565
677,-201407.80571980766,-28972.989806874506
678,-218293.61562220284,-29565.012229058804
679,-190445.55817742125,-27617.84741906823
680,-213392.5368038,-28562.826777652597
681,-218698.67282238748,-29512.48915820161
682,-218711.2400872622,-30449.41372928847
683,-221458.319419608,-30845.01666357931
684,-216649.91287932784,-29872.917358225703
685,-220242.4251594789,-30612.778410356867
686,-210656.70862339548,-28730.44469550107
687,-217063.22729034355,-29919.800178667905
688,-221463.61700456354,-30954.023788180562
689,-218231.96103419943,-29331.361044641788
690,-221451.69233264253,-27076.408369091343
691,-215458.70471263686,-29714.005604336267
692,-216002.59820879856,-29417.829905837847
693,-213150.99835092796,-29369.178629773152
694,-221431.11818598863,-30664.996094251033
695,-219437.5408609775,-28708.099297747292
696,-221619.3495704789,-28957.110973095216
697,-213297.01034093482,-29428.029507829244
698,-199763.20795310792,-26909.716983468326
